Front	dark	Midnight plum control room, one lime spark. Deep aubergine walls, lavender mist borders, a	Suisse Intl, Suisse Works	#300c41 #5b1f76 #dee948 #8034bf	dashboard
Frontier AI LLMs	light	warm parchment with a campfire heart	Arial	#fffaeb #ffffff #1f1f1f #000000	pastel,friendly,light,warm,ai
Frontify	light	Warm atelier with orange punctuation — a museum catalog rendered in cream and ink, where a	Cranny, ABC Diatype	#f0f0eb #ffffff #e1e1db #d7d7cf	fashion,architecture,hospitality,hotel,restaurant,pastel,friendly
Fruitful	light	Sun-drenched kitchen herb garden — warm cream surfaces, single deep green accent, botanica	PP Neue Montreal	#0b7443 #054f31 #61bc76 #039855	swiss,corporate,healthcare,kids,children,natural,fintech
Function	light	warm apothecary journal on parchment	Financier Display, Ftbase	#b05a36 #fef9ef #f5eee1 #d1c9bf	healthcare,clinical,organic,natural,friendly,food,beauty
Fuser	light	Scattered polaroids on a designer's working wall	Marund, Inter Variable	#432dd7 #4f39f6 #312c85 #a6a5fe	fashion,playful,travel,colorful,friendly,ai,space
GRAZA	light	Mediterranean deli counter, sunlit and hand-set	GT Alpina Typewriter, ITC Garamond Condensed	#3c422e #fff4ec #f6e6d9 #9eef80	ecommerce,hospitality,restaurant,organic,food,sport,logistics
GTE	both	Trading terminal behind gallery lighting	sans-serif, Ogg Text Light	#ff7817 #ffffff #18181b #09090b	experimental,gaming,gradient,crypto,banking,enterprise
GUSTAVO Faria ©	light	Editorial monograph on white paper	-apple-system, custom_21879 / custom_49610	#ffffff #282828 #000000 #dcdcdc	editorial,photography,portfolio,government,wedding
Galileo-ft	dark	deep-space command deck with electric blue signals	Times, Plain	#03081a #020626 #292f66 #aab1f2	luxury,corporate,fintech,legal,gradient,banking,security
Gamma	light	white-walled art gallery. The UI is a silent frame; the artwork is the only thing that sho	Gamma Sans Display	#0c0c0d #ffffff #e9e9ec #808080	gaming,real estate,crypto,government,museum,community
Garden Eight	light	Monumental cream-paper editorial. A 215px serif headline sits alone on warm parchment, sur	Lausanne, Gunsan	#dbd6d0 #1e1f1f #000000	editorial,architecture,industrial,brutalist,magazine,agency,construction
General Intelligence Company	light	Literary journal beside a bonfire	ppmondwest, af	#fefffc #ffffff #f9faf7 #171717	editorial,legal,illustration,ai,government,nature,enterprise
Generative AI	light	8-bit playground on clean white paper. A white canvas interrupted by flat colored bands an	focal, Chivo Mono	#f1ffd2 #99ecff #6120ee #4a17b0	children,playful,gaming,automotive,ai
Geniestudio	light	soft daylight notebook — the kind with generous margins and a single bold pen stroke	Aeonik, Geist	#ebf5ff #ffffff #fafdff #f6f7f8	kids,children,playful,experimental,pastel,education,developer
Genway	light	Indigo observatory at lavender dawn — a research terminal floating above a violet mist.	sans-serif, Geist	#0a0449 #6b5ee0 #0a0163 #706e87	gaming,gradient,ai,government
Getanchor	light	Warm terracotta on sun-bleached cream.	Archivo	#1e1e1e #e3d7cd #f0e9e5 #f5f2f0	architecture,hotel,natural,pastel,friendly,warm
Getburnt	light	editorial monochrome on warm paper — a minimal typeset spread where warm-black ink, a ligh	Nyght Serif, Switzer	#1a1a17 #ffffff #5f5f5d	editorial,industrial,magazine
Getclockwise	light	monogrammed letterhead on cream paper — a warm, editorial announcement, not a product page	PP Mori, Inter	#003f2e #039861 #fdf9f7 #ffffff	hospitality,hotel,typography,productivity,church
Getharvest	light	Golden hour workbench — warm cream canvas, white floating cards, and one vivid orange flam	MuotoWeb, Monarch	#fa5d00 #fee3b5 #e3d6c5 #1d1e1c	healthcare,hospitality,natural,colorful,pastel,friendly,food
Ghia	light	Mediterranean sunset on a vintage aperitivo label	Vivey 22 Positive, FHA Condensed French NC	#651c32 #ef6079 #f2e2d5 #fef6ee	hospitality,hotel,restaurant,pharma,coffee
Ghost	both				
Giga	dark	Midnight horizon above matte obsidian	gigaSansText, emilioDisplay	#000000 #0f0d0d #171615 #262828	dark,cinematic,industrial,gaming,gradient,3d,government
Gigantic	light	punk-rock candy wrapper shouting on cream paper	Neue Haas Grotesk Display, Arial	#231f20 #f0ede7 #ffffff #ff634b	product,restaurant,organic,food,gaming,pharma
GitHub	dark	cosmic command deck with bioluminescent waypoints — a dark, atmospheric workspace where a 	Mona Sans, Mona Sans Mono	#0d1117 #000000 #090d0a #151a22	dark,gradient,community
Gitbook	light				
Glassnode	both	Bloomberg terminal in a glass-walled research lab	Inter, Fraktion	#000000 #1a1a1a #333333 #5a5a5a	corporate,experimental,legal,gaming,dashboard,gradient,crypto
Gleap	light	warm cream-paper workspace with graphite accents — a studio where matte-black ink dots flo	Switzer, system-ui	#edede8 #ffffff #dbdbd2 #c0c0c0	saas,pastel,space,startup
Glein	light	Atelier lookbook on warm linen — full-bleed photography, hairline rules, one whisper-weigh	F-Grotesk, Maison-Neue-Mono	#000000 #ffffff #ebe6dc #8c8c8c	luxury,fashion,restaurant,photography,beauty,logistics,jewelry
Glideapps	light	monochrome drafting table with one electric teal spark	bootonFont (custom — likely a neo-grotesque or geometric sans similar to Inter, Söhne, or GT America), affairsFont (custom — a distinctive display face, possibly a high-contrast serif or a wide neo-grotesque)	#71eaee #e4feff #000000 #303030	saas,dashboard,gradient,monochrome
Glitch Blog	light	Neon zine on white paper	InterVariable	#ffffff #000000 #e4e4e4 #b4b4b4	neon,blog
Glossier	light	Sunlit beauty editorial — paper white, ink black, one flash of yellow	Apercu, Apercu Mono	#fff116 #000000 #ffffff #f7f7f7	luxury,fashion,ecommerce,product,beauty,wellness,jewelry
Glow	light	Magenta pulse on porcelain white. A single saturated brand color cuts through a quiet, gal	Roobert, -apple-system	#cc62d5 #a732d6 #ec660d #e83b47	colorful,light,gradient,neon,crypto,pharma,energy
Glyphy	light				
Gocardless	both	warm cream broadsheet with acid yellow highlighter	Haffer, Para	#f1f252 #1c1b18 #545048 #efece7	fintech,friendly,warm,banking
Going™	light	Sun-bleached travel journal with electric ink	PP Mori	#004449 #483cff #fffef0 #000000	kids,hospitality,hotel,travel,natural,colorful,education
Good Glyphs	light	oversized charity poster on mint paper — type so large it behaves as architecture, not tex	Helvetica Neue, good-glyphs	#c7ffcd #000000 #101010	typography,legal,nonprofit,government
Goodnotes	light	Paper-white command canvas — a blank notebook page where every tool snap into place withou	Roobert, Font Awesome 6 Brands	#ffffff #000000 #1e1e1e #111213	productivity
Google for Education	light	Open notebook in morning light — a digital classroom where whitespace, type, and one blue 	Google Sans Display, Google Sans Text	#f8f9fa #202124 #3c4043 #5f6368	healthcare,kids,children,education,government,productivity
Graf Lantz	light	Scandinavian atelier on raw linen — one violet stroke of urgency inside an otherwise bone-	NeueHaasUnicaW1G, Instrument Sans	#ffffff #eeeeee #d5e4e8 #474747	fashion,ecommerce,product,food,nature,logistics,furniture
Grafbase	light	engineering blueprint on cool marble	Inter, sans (custom utility)	#1b1b1b #ffffff #eaeaea #60646c	minimal,architecture,industrial,clinical,tech,experimental,construction
Grafik	light	Editorial gallery on warm paper. A design annual laid out as a full-bleed screen — typogra	Grotesk	#f0eeeb #000000 #ffffff	editorial,industrial,travel,photography,typography,magazine,portfolio
Grain	light	frosted glass desk with a single green pen	Inter Variable, Poppins	#009959 #00b96c #00ff95 #3de1ff	industrial,product,organic,food,government,startup,enterprise
Grammarly	light	Thoughtful editor's desk — restrained, precise, one confident accent	Glyph, matter	#027e6f #1f243c #0e101a #545454	minimal,playful,experimental,legal,education,developer,government
Granola	light	Field notes on warm parchment — Granola reads like a well-worn Moleskine open on a sunlit 	Melange, Quadrant	#f7f7f2 #ffffff #0e0f0c #292929	organic,natural,food,productivity
Graphy	light				
Groq	both	speed lab notebook — parchment pages, graphite text, one highlighter-orange mark	Space Grotesk, IBM Plex Mono	#f43e01 #e09afe #e8e8de #f3f3ee	organic,experimental,ai
Grove AI	light	clinical journal in morning light — a single green word anchors a page of measured prose	sans-serif, Libre Caslon Text	#0b835c #1c2b27 #1c1c1e #303033	healthcare,clinical,organic,legal,ai,pharma
Gsap	dark	animated chalkboard in a design studio. A near-black wall, warm cream chalk, and five colo	Mori	#0e100f #fffce1 #7c7c6f #42433d	music,gradient,3d,space
Gt-america	light	type foundry press sheet	GT America Intl, GT America Intl Mono	#0000ff #ff3500 #ffffff #000000	industrial,clinical,experimental,typography,sport,automotive,3d
Gt-planar	dark	cockpit HUD at warp speed	GT Planar	#6100ff #fcff76 #00ff85 #ff003d	cinematic,gaming,gradient,neon,3d,government,space
Guglieri	dark	monochrome typographic gallery. Every pixel is either ink-black, paper-white, or a gray be	Arial, Raveo Variable Variable	#000000 #ffffff #111111 #1c1c1c	monochrome
Gumroad	light	Pink coin on a cream sketchbook. Warm off-white canvas, inky geometric type, and a single 	ABC Favorit	#f4f4f0 #ffffff #000000 #242423	ecommerce,nonprofit
HBO Max	dark	Cinema lobby at midnight. Pure black walls, one cool blue exit sign, and movie posters glo	Max Sans	#000000 #050409 #b8b6bb #89868e	cinematic
HNST Studio	light	earthy atelier with rust on linen — a slow-fashion gallery where a single burnt-orange acc	Raleway, Poppins	#892500 #ea9195 #ffffff #f9f6f2	fashion,industrial,ecommerce,hospitality,hotel,restaurant,travel
HOUSEPLANT	light	walnut bookstore on linen paper	Houseplant, Roboto	#321e1e #f4f1e0 #464545 #463938	luxury,healthcare,product,hospitality,hotel,restaurant,organic
Haley Park	dark				
Halfhelix	light	Gallery wall on white marble — restrained, text-led, photographic	Suisse Intl, Suisse Int'l	#ffffff #000000 #262626 #484a4c	swiss,luxury,hospitality,hotel,photography,magazine,agency
Handhold	light	warm parchment under whispered serifs — a hand-set editorial spread with zero chromatic no	bureauSerif, Inter	#000000 #f2f1ed #dbd7cd #737373	clinical,hospitality,hotel,friendly,insurance,enterprise,consulting
Handshake	light	neon highlighter on white paper	NoiGrotesk, SansPlomb	#d3fb52 #7af3ff #052326 #14151c	healthcare,saas,music,gradient,neon,startup,energy
Handsome Frank	light	Curator's atelier with living murals — a warm-paper gallery where illustrated worlds bloom	Arial, Millik	#160572 #f2ebe6 #ffffff #000000	hospitality,friendly,agency,illustration
Hardworkclub	dark	midnight black-box theater — a dark room where one round blue light glows above a stage, a	Maligna, Founders Grotesk	#000000 #ffffff #313130 #1200e3	dark,cinematic,industrial,corporate,agency,construction,music
Harness.io	dark	midnight mission control with phosphor-green accents	Geist, Calsans	#070707 #0d0e12 #141418 #2e3038	dark
Hartzler Family Dairy	light	Creamery billboard at golden hour — the products are the type and the type is the room.	Work Sans, Font Awesome 5 Brands	#035542 #2b7bb9 #56dddb #f9e9a9	industrial,hospitality,restaurant,food
HashiCorp	dark	midnight control room with violet neon — a dark technical surface where a glowing hexagona	system-ui, Hashicorp Sans	#000000 #0d0e12 #15181e #656a76	dark,corporate,legal,space
Hashnode	light	Editorial newsroom on a gray runway — a clean monochrome feed where one electric blue acce	suisseIntl, Suisse Int'l	#1d52de #16191c #1c2024 #7b8187	healthcare,blog,news
Hatch	light	Hand-drawn zine meets pastel candy store. A cream-paper canvas splashed with mint highligh	Recoleta, Lota Grotes Que Alt	#f5f4f0 #ffffff #000000 #222222	healthcare,kids,children,playful,hospitality,agency,illustration
Haus Otto	light	Monumental wordmark on white void	Monument	#000000 #ffffff #af7653	architecture,hospitality,hotel,brutalist,government,museum,law firm
Headspace	light	Sunlit wellness retreat on warm paper	Headspace Apercu	#f9f4f2 #ffffff #2d2c2b #44423f	healthcare,wellness,productivity,energy,coffee,fitness
Healthy Together	dark	Midnight navy with a violet brushstroke ribbon.	Inter	#101722 #f9f0ff #ffffff #6c6c7a	healthcare,legal,wellness,insurance
Heart Aerospace	light	monumental type drifting through cloud-level gradient skies — the brand reads like an engi	NeueHaasText, NeueHaasGroteskDisplay	#716e85 #001489 #000000 #ffffff	luxury,industrial,travel,sport,gaming,automotive,enterprise
Heavyweight	light	Paper specimen archive. A wall of photographed letterforms printed on textured stock, hung	Nuckle	#f3f5fa #ffffff #222222 #2d2d2d	clinical,fitness
Helloivy	light	Risograph-printed design journal on cream paper. A two-color editorial system where person	sans-serif, Unbounded	#faf6f0 #000000 #5e697f #555555	productivity
Hellotime	light	monochrome editorial command center	SF Pro Display, SF Pro Text	#151619 #7f8491 #c8cad0 #e1e2e5	minimal,healthcare,clinical,light,monochrome,productivity
Henry	both	Gothic broadside poster on warm cream paper. One hundred percent monochrome, no chromatic 	Neue Montreal, Louize Display	#fafafa #eeeeee #9f9f9f #666666	typography
Henry	dark	darkroom gallery at midnight — measured, restrained, photograph-centric	sans-serif, NB International Pro	#000000 #141414 #0c0c0c #d4d0c9	cinematic,minimal,industrial,monochrome
HeroKit	dark	Pale lemon neon on an obsidian void — an editorial poster that happens to be a product pag	PP Neue Montreal, PP Neue Montreal Medium	#ffffa7 #fddd05 #000000 #ffffff	product,neon
Hex	light	alchemy lab on cream parchment — literary serif headline over dense data notebook	PP Editorial New, PP Formula SemiExtended	#01011b #31263b #43394c #717a94	tech,experimental,legal,science
Hey Low	light	botanical field journal on cream paper — Measured, organic, and mostly silent, with one li	UntitledSans, BoogyBrutPoster	#003329 #e6ffa3 #042725 #9bff48	playful,organic,agency,music,illustration,nonprofit,nature
Heynds	light	Ember on fresh snow. A single vivid orange flame burning against pristine white, radiating	Geist	#f53900 #ffe0d6 #fffafa #040101	children,tech,friendly,light,warm,ai,energy
Hims App	light	spa brochure on vellum paper	sofia	#5d48db #000000 #ffffff #f0f0f0	healthcare,wellness,pharma,fitness
Holiday 100	dark	midnight gift gallery — the serif headline acts as the spotlight, the dark canvas is the v	Crimson Pro, Google Sans	#333438 #202124 #1f1f1f #9e9e9e	fashion,ecommerce,hospitality
Home	both	Expressive creative studio on warm blush paper	Mabry Pro, Helvetica Neue	#f3eae5 #000647 #ffffff #3e3c43	colorful,illustration
Home	dark	Neon-lit gaming arena at midnight — black floor, one electric lime, and tournament-scale t	Font Roobert, ui-sans-serif	#b7ff2c #111111 #1f1f21 #28282a	ecommerce,sport,gaming,automotive,neon,fitness
Home	dark	Stargazer's dark observatory	Poppins, Muli	#ed1672 #121318 #191c26 #212529	light,3d,space,productivity
Home	light	Botanical specimen on vellum — an oxblood-stamped plate of golden fat, edges sharp, paper 	Roslindale Display Condensed, Suisse Intl	#fff9eb #f0e7d7 #f8e47d #000000	restaurant,organic,natural,food,beauty,nature,pharma
Home	light	Sunlit eucalyptus grove on warm parchment — the design rests on a cream page where ink-bla	Prody, SuisseIntl	#f7f6e3 #262d29 #ffff48	swiss,corporate,children,fintech,portfolio,sport,real estate
Home	light	Swiss broadsheet behind a highlighter pen	Suisse	#fff824 #151515 #f3f3f3 #000000	editorial,swiss,typography,magazine,sport,blog
Home	light	Warm editorial atelier. Cream paper, charcoal ink, and one ember-orange period of emphasis	Rules Font, ui-sans-serif	#e4dfd9 #ffffff #000000 #050505	editorial,saas,magazine,warm,blog,news,consulting
Home	light	editorial broadsheet in a green room	TWK Lausanne, PP Mondwest	#fafffa #121613 #000000 #232924	editorial,fintech,magazine,blog,news
